time_s,q_in,cod_true,cod_slow_measure,true_oxygen_load,rf_predicted_load,do_cascade,do_conventional_ff,do_rf_ff,air_sp_cascade,air_sp_conventional_ff,air_sp_rf_ff,blower_u_cascade,blower_u_conventional_ff,blower_u_rf_ff
2120.0,1.200000,1.400000,1.399816,0.951586,0.902213,2.002629,2.017754,2.003655,0.737856,0.738769,0.737205,0.737836,0.738656,0.737245
2120.5,1.200000,1.400000,1.399817,0.951588,0.902209,2.002622,2.017718,2.003641,0.737856,0.738765,0.737207,0.737836,0.738652,0.737253
2121.0,1.200000,1.400000,1.399818,0.951591,0.902205,2.002615,2.017681,2.003627,0.737855,0.738761,0.737210,0.737835,0.738649,0.737261
2121.5,1.200000,1.400000,1.399819,0.951593,0.902201,2.002608,2.017645,2.003613,0.737854,0.738757,0.737213,0.737835,0.738645,0.737269
2122.0,1.200000,1.400000,1.399820,0.951596,0.902198,2.002601,2.017608,2.003598,0.737854,0.738753,0.737215,0.737834,0.738641,0.737276
2122.5,1.200000,1.400000,1.399820,0.951598,0.902194,2.002594,2.017572,2.003583,0.737853,0.738748,0.737218,0.737834,0.738637,0.737282
2123.0,1.200000,1.400000,1.399821,0.951601,0.902191,2.002587,2.017536,2.003568,0.737852,0.738744,0.737221,0.737833,0.738634,0.737288
2123.5,1.200000,1.400000,1.399822,0.951603,0.902188,2.002580,2.017500,2.003554,0.737852,0.738740,0.737224,0.737833,0.738630,0.737294
2124.0,1.200000,1.400000,1.399823,0.951605,0.902184,2.002573,2.017463,2.003538,0.737851,0.738736,0.737226,0.737832,0.738626,0.737299
2124.5,1.200000,1.400000,1.399823,0.951608,0.902182,2.002565,2.017427,2.003523,0.737850,0.738732,0.737229,0.737832,0.738623,0.737303
2125.0,1.200000,1.400000,1.399824,0.951610,0.902179,2.002558,2.017391,2.003508,0.737850,0.738728,0.737232,0.737831,0.738619,0.737307
2125.5,1.200000,1.400000,1.399825,0.951613,0.902176,2.002551,2.017355,2.003492,0.737849,0.738724,0.737234,0.737831,0.738616,0.737311
2126.0,1.200000,1.400000,1.399825,0.951615,0.902173,2.002544,2.017319,2.003477,0.737848,0.738720,0.737237,0.737831,0.738612,0.737314
2126.5,1.200000,1.400000,1.399826,0.951618,0.902171,2.002537,2.017283,2.003461,0.737848,0.738716,0.737239,0.737830,0.738608,0.737317
2127.0,1.200000,1.400000,1.399827,0.951620,0.902169,2.002530,2.017247,2.003445,0.737847,0.738712,0.737242,0.737830,0.738605,0.737319
2127.5,1.200000,1.400000,1.399828,0.951623,0.902166,2.002523,2.017211,2.003430,0.737847,0.738708,0.737244,0.737830,0.738601,0.737322
2128.0,1.200000,1.400000,1.399828,0.951625,0.902164,2.002516,2.017175,2.003414,0.737846,0.738704,0.737247,0.737829,0.738598,0.737324
2128.5,1.200000,1.400000,1.399829,0.951628,0.902162,2.002509,2.017139,2.003398,0.737845,0.738700,0.737249,0.737829,0.738594,0.737325
2129.0,1.200000,1.400000,1.399830,0.951630,0.902160,2.002502,2.017104,2.003382,0.737845,0.738697,0.737251,0.737828,0.738591,0.737327
2129.5,1.200000,1.400000,1.399830,0.951633,0.902158,2.002495,2.017068,2.003366,0.737844,0.738693,0.737254,0.737828,0.738587,0.737328
2130.0,1.200000,1.400000,1.399831,0.951635,0.902156,2.002488,2.017032,2.003349,0.737844,0.738689,0.737256,0.737828,0.738584,0.737330
2130.5,1.200000,1.400000,1.399832,0.951638,0.902154,2.002480,2.016996,2.003333,0.737843,0.738685,0.737258,0.737827,0.738580,0.737331
2131.0,1.200000,1.400000,1.399833,0.951640,0.902153,2.002473,2.016961,2.003317,0.737843,0.738681,0.737261,0.737827,0.738577,0.737332
2131.5,1.200000,1.400000,1.399833,0.951643,0.902151,2.002466,2.016925,2.003301,0.737842,0.738677,0.737263,0.737827,0.738573,0.737333
2132.0,1.200000,1.400000,1.399834,0.951645,0.902150,2.002459,2.016889,2.003284,0.737841,0.738673,0.737265,0.737826,0.738570,0.737334
2132.5,1.200000,1.400000,1.399835,0.951648,0.902148,2.002452,2.016854,2.003268,0.737841,0.738670,0.737267,0.737826,0.738567,0.737335
2133.0,1.200000,1.400000,1.399835,0.951650,0.902147,2.002445,2.016818,2.003252,0.737840,0.738666,0.737269,0.737826,0.738563,0.737336
2133.5,1.200000,1.400000,1.399836,0.951653,0.902145,2.002438,2.016783,2.003235,0.737840,0.738662,0.737271,0.737826,0.738560,0.737337
2134.0,1.200000,1.400000,1.399837,0.951656,0.902144,2.002431,2.016747,2.003219,0.737839,0.738658,0.737273,0.737825,0.738557,0.737337
2134.5,1.200000,1.400000,1.399837,0.951658,0.902143,2.002424,2.016712,2.003202,0.737839,0.738655,0.737275,0.737825,0.738553,0.737338
2135.0,1.200000,1.400000,1.399838,0.951661,0.902141,2.002417,2.016677,2.003186,0.737838,0.738651,0.737277,0.737825,0.738550,0.737339
2135.5,1.200000,1.400000,1.399839,0.951663,0.902140,2.002410,2.016641,2.003169,0.737838,0.738647,0.737279,0.737824,0.738546,0.737340
2136.0,1.200000,1.400000,1.399839,0.951666,0.902139,2.002403,2.016606,2.003153,0.737838,0.738643,0.737281,0.737824,0.738543,0.737341
2136.5,1.200000,1.400000,1.399840,0.951668,0.902138,2.002395,2.016571,2.003136,0.737837,0.738640,0.737283,0.737824,0.738540,0.737342
2137.0,1.200000,1.400000,1.399841,0.951671,0.902137,2.002388,2.016536,2.003120,0.737837,0.738636,0.737285,0.737824,0.738537,0.737343
2137.5,1.200000,1.400000,1.399841,0.951674,0.902136,2.002381,2.016501,2.003104,0.737836,0.738632,0.737287,0.737824,0.738533,0.737344
2138.0,1.200000,1.400000,1.399842,0.951676,0.902135,2.002374,2.016465,2.003087,0.737836,0.738629,0.737289,0.737823,0.738530,0.737345
2138.5,1.200000,1.400000,1.399843,0.951679,0.902134,2.002367,2.016430,2.003071,0.737835,0.738625,0.737291,0.737823,0.738527,0.737346
2139.0,1.200000,1.400000,1.399843,0.951681,0.902133,2.002360,2.016395,2.003054,0.737835,0.738622,0.737293,0.737823,0.738524,0.737348
2139.5,1.200000,1.400000,1.399844,0.951684,0.902133,2.002353,2.016360,2.003038,0.737834,0.738618,0.737295,0.737823,0.738520,0.737349
2140.0,1.200000,1.400000,1.399845,0.951687,0.902132,2.002346,2.016325,2.003021,0.737834,0.738614,0.737297,0.737822,0.738517,0.737350
2140.5,1.200000,1.400000,1.399845,0.951689,0.902131,2.002339,2.016290,2.003005,0.737834,0.738611,0.737298,0.737822,0.738514,0.737352
2141.0,1.200000,1.400000,1.399846,0.951692,0.902130,2.002332,2.016256,2.002988,0.737833,0.738607,0.737300,0.737822,0.738511,0.737353
2141.5,1.200000,1.400000,1.399847,0.951694,0.902130,2.002325,2.016221,2.002972,0.737833,0.738604,0.737302,0.737822,0.738508,0.737354
2142.0,1.200000,1.400000,1.399847,0.951697,0.902129,2.002318,2.016186,2.002955,0.737833,0.738600,0.737304,0.737822,0.738504,0.737356
2142.5,1.200000,1.400000,1.399848,0.951700,0.902128,2.002311,2.016151,2.002939,0.737832,0.738597,0.737306,0.737822,0.738501,0.737357
2143.0,1.200000,1.400000,1.399849,0.951702,0.902128,2.002304,2.016116,2.002923,0.737832,0.738593,0.737308,0.737821,0.738498,0.737359
2143.5,1.200000,1.400000,1.399849,0.951705,0.902127,2.002297,2.016082,2.002906,0.737831,0.738590,0.737310,0.737821,0.738495,0.737361
2144.0,1.200000,1.400000,1.399850,0.951708,0.902127,2.002290,2.016047,2.002890,0.737831,0.738586,0.737312,0.737821,0.738492,0.737362
2144.5,1.200000,1.400000,1.399850,0.951710,0.902126,2.002283,2.016013,2.002874,0.737831,0.738583,0.737313,0.737821,0.738489,0.737364
2145.0,1.200000,1.400000,1.399851,0.951713,0.902126,2.002276,2.015978,2.002857,0.737830,0.738579,0.737315,0.737821,0.738486,0.737365
2145.5,1.200000,1.400000,1.399852,0.951716,0.902125,2.002268,2.015943,2.002841,0.737830,0.738576,0.737317,0.737821,0.738483,0.737367
2146.0,1.200000,1.400000,1.399852,0.951718,0.902125,2.002261,2.015909,2.002825,0.737830,0.738572,0.737319,0.737821,0.738480,0.737368
2146.5,1.200000,1.400000,1.399853,0.951721,0.902124,2.002254,2.015875,2.002809,0.737830,0.738569,0.737320,0.737820,0.738477,0.737369
2147.0,1.200000,1.400000,1.399854,0.951724,0.902124,2.002247,2.015840,2.002792,0.737829,0.738566,0.737322,0.737820,0.738474,0.737370
2147.5,1.200000,1.400000,1.399854,0.951726,0.902123,2.002240,2.015806,2.002776,0.737829,0.738562,0.737324,0.737820,0.738471,0.737371
2148.0,1.200000,1.400000,1.399855,0.951729,0.902123,2.002233,2.015771,2.002760,0.737829,0.738559,0.737325,0.737820,0.738468,0.737371
2148.5,1.200000,1.400000,1.399855,0.951732,0.902123,2.002226,2.015737,2.002744,0.737828,0.738556,0.737327,0.737820,0.738465,0.737372
2149.0,1.200000,1.400000,1.399856,0.951735,0.902189,2.002219,2.015703,2.002728,0.737828,0.738552,0.737345,0.737820,0.738462,0.737446
2149.5,1.200000,1.400000,1.399857,0.951737,0.902252,2.002212,2.015669,2.002712,0.737828,0.738549,0.737363,0.737820,0.738459,0.737512
2150.0,1.200000,1.400000,1.399857,0.951740,0.902312,2.002205,2.015635,2.002697,0.737828,0.738546,0.737381,0.737820,0.738456,0.737571
2150.5,1.200000,1.400000,1.399858,0.951743,0.902370,2.002198,2.015600,2.002681,0.737827,0.738542,0.737397,0.737820,0.738453,0.737621
2151.0,1.200000,1.400000,1.399858,0.951745,0.902426,2.002191,2.015566,2.002665,0.737827,0.738539,0.737413,0.737820,0.738450,0.737666
2151.5,1.200000,1.400000,1.399859,0.951748,0.902480,2.002184,2.015532,2.002649,0.737827,0.738536,0.737428,0.737820,0.738447,0.737705
2152.0,1.200000,1.400000,1.399860,0.951751,0.902531,2.002177,2.015498,2.002634,0.737827,0.738532,0.737443,0.737820,0.738444,0.737738
2152.5,1.200000,1.400000,1.399860,0.951754,0.902580,2.002170,2.015464,2.002618,0.737826,0.738529,0.737457,0.737820,0.738441,0.737767
2153.0,1.200000,1.400000,1.399861,0.951756,0.902627,2.002163,2.015430,2.002603,0.737826,0.738526,0.737470,0.737820,0.738438,0.737791
2153.5,1.200000,1.400000,1.399861,0.951759,0.902672,2.002156,2.015397,2.002587,0.737826,0.738523,0.737483,0.737820,0.738436,0.737812
2154.0,1.200000,1.400000,1.399862,0.951762,0.902715,2.002149,2.015363,2.002572,0.737826,0.738520,0.737495,0.737820,0.738433,0.737829
2154.5,1.200000,1.400000,1.399862,0.951765,0.902756,2.002142,2.015329,2.002557,0.737826,0.738516,0.737507,0.737820,0.738430,0.737844
2155.0,1.200000,1.400000,1.399863,0.951767,0.902796,2.002136,2.015295,2.002542,0.737825,0.738513,0.737519,0.737820,0.738427,0.737855
2155.5,1.200000,1.400000,1.399864,0.951770,0.902834,2.002129,2.015262,2.002526,0.737825,0.738510,0.737530,0.737820,0.738424,0.737865
2156.0,1.200000,1.400000,1.399864,0.951773,0.902870,2.002122,2.015228,2.002511,0.737825,0.738507,0.737540,0.737820,0.738421,0.737873
2156.5,1.200000,1.400000,1.399865,0.951776,0.902905,2.002115,2.015194,2.002496,0.737825,0.738504,0.737550,0.737820,0.738419,0.737879
2157.0,1.200000,1.400000,1.399865,0.951779,0.902938,2.002108,2.015161,2.002482,0.737825,0.738501,0.737560,0.737820,0.738416,0.737883
2157.5,1.200000,1.400000,1.399866,0.951781,0.902970,2.002101,2.015127,2.002467,0.737825,0.738498,0.737570,0.737820,0.738413,0.737886
2158.0,1.200000,1.400000,1.399866,0.951784,0.903001,2.002094,2.015094,2.002452,0.737824,0.738494,0.737579,0.737820,0.738410,0.737888
2158.5,1.200000,1.400000,1.399867,0.951787,0.903030,2.002087,2.015060,2.002437,0.737824,0.738491,0.737588,0.737820,0.738408,0.737889
2159.0,1.200000,1.400000,1.399867,0.951790,0.903058,2.002080,2.015027,2.002423,0.737824,0.738488,0.737596,0.737820,0.738405,0.737890
2159.5,1.200000,1.400000,1.399868,0.951793,0.903085,2.002073,2.014993,2.002408,0.737824,0.738485,0.737604,0.737820,0.738402,0.737890
2160.0,1.200000,1.400000,1.399869,0.951795,0.903111,2.002066,2.014960,2.002394,0.737824,0.738482,0.737612,0.737820,0.738400,0.737889
2160.5,1.200000,1.400000,1.399869,0.951798,0.903136,2.002059,2.014927,2.002379,0.737824,0.738479,0.737620,0.737820,0.738397,0.737888
2161.0,1.200000,1.400000,1.399870,0.951801,0.903160,2.002052,2.014893,2.002365,0.737824,0.738476,0.737627,0.737820,0.738394,0.737886
2161.5,1.200000,1.400000,1.399870,0.951804,0.903183,2.002045,2.014860,2.002350,0.737824,0.738473,0.737634,0.737820,0.738392,0.737885
2162.0,1.200000,1.400000,1.399871,0.951807,0.903205,2.002039,2.014827,2.002336,0.737823,0.738470,0.737641,0.737820,0.738389,0.737883
2162.5,1.200000,1.400000,1.399871,0.951810,0.903225,2.002032,2.014794,2.002322,0.737823,0.738467,0.737648,0.737820,0.738386,0.737881
2163.0,1.200000,1.400000,1.399872,0.951812,0.903245,2.002025,2.014761,2.002308,0.737823,0.738464,0.737654,0.737820,0.738384,0.737879
2163.5,1.200000,1.400000,1.399872,0.951815,0.903265,2.002018,2.014728,2.002294,0.737823,0.738461,0.737660,0.737820,0.738381,0.737877
2164.0,1.200000,1.400000,1.399873,0.951818,0.903283,2.002011,2.014695,2.002280,0.737823,0.738458,0.737666,0.737821,0.738378,0.737875
2164.5,1.200000,1.400000,1.399873,0.951821,0.903301,2.002004,2.014662,2.002266,0.737823,0.738455,0.737672,0.737821,0.738376,0.737873
2165.0,1.200000,1.400000,1.399874,0.951824,0.903318,2.001997,2.014629,2.002252,0.737823,0.738452,0.737678,0.737821,0.738373,0.737871
2165.5,1.200000,1.400000,1.399874,0.951827,0.903334,2.001990,2.014596,2.002238,0.737823,0.738450,0.737683,0.737821,0.738371,0.737869
2166.0,1.200000,1.400000,1.399875,0.951830,0.903349,2.001984,2.014563,2.002224,0.737823,0.738447,0.737688,0.737821,0.738368,0.737867
2166.5,1.200000,1.400000,1.399876,0.951832,0.903364,2.001977,2.014530,2.002211,0.737823,0.738444,0.737694,0.737821,0.738366,0.737865
2167.0,1.200000,1.400000,1.399876,0.951835,0.903379,2.001970,2.014498,2.002197,0.737823,0.738441,0.737699,0.737821,0.738363,0.737864
2167.5,1.200000,1.400000,1.399877,0.951838,0.903392,2.001963,2.014465,2.002183,0.737823,0.738438,0.737703,0.737821,0.738361,0.737862
2168.0,1.200000,1.400000,1.399877,0.951841,0.903405,2.001956,2.014432,2.002170,0.737823,0.738435,0.737708,0.737822,0.738358,0.737861
2168.5,1.200000,1.400000,1.399878,0.951844,0.903418,2.001949,2.014400,2.002156,0.737823,0.738432,0.737713,0.737822,0.738356,0.737860
2169.0,1.200000,1.400000,1.399878,0.951847,0.903430,2.001943,2.014367,2.002143,0.737823,0.738430,0.737717,0.737822,0.738353,0.737859
2169.5,1.200000,1.400000,1.399879,0.951850,0.903441,2.001936,2.014335,2.002129,0.737823,0.738427,0.737721,0.737822,0.738351,0.737858
2170.0,1.200000,1.400000,1.399879,0.951853,0.903452,2.001929,2.014302,2.002116,0.737823,0.738424,0.737725,0.737822,0.738348,0.737857
2170.5,1.200000,1.400000,1.399880,0.951856,0.903463,2.001922,2.014270,2.002103,0.737823,0.738421,0.737729,0.737822,0.738346,0.737856
2171.0,1.200000,1.400000,1.399880,0.951858,0.903473,2.001915,2.014237,2.002089,0.737823,0.738418,0.737733,0.737823,0.738343,0.737855
2171.5,1.200000,1.400000,1.399881,0.951861,0.903483,2.001909,2.014205,2.002076,0.737823,0.738416,0.737737,0.737823,0.738341,0.737855
2172.0,1.200000,1.400000,1.399881,0.951864,0.903492,2.001902,2.014173,2.002063,0.737823,0.738413,0.737741,0.737823,0.738338,0.737855
2172.5,1.200000,1.400000,1.399882,0.951867,0.903501,2.001895,2.014140,2.002050,0.737823,0.738410,0.737744,0.737823,0.738336,0.737854
2173.0,1.200000,1.400000,1.399882,0.951870,0.903510,2.001888,2.014108,2.002037,0.737823,0.738407,0.737748,0.737823,0.738334,0.737854
2173.5,1.200000,1.400000,1.399883,0.951873,0.903518,2.001881,2.014076,2.002024,0.737823,0.738405,0.737751,0.737824,0.738331,0.737854
2174.0,1.200000,1.400000,1.399883,0.951876,0.903526,2.001875,2.014044,2.002011,0.737823,0.738402,0.737755,0.737824,0.738329,0.737854
2174.5,1.200000,1.400000,1.399884,0.951879,0.903533,2.001868,2.014012,2.001998,0.737823,0.738399,0.737758,0.737824,0.738326,0.737854
2175.0,1.200000,1.400000,1.399884,0.951882,0.903541,2.001861,2.013979,2.001985,0.737823,0.738397,0.737761,0.737824,0.738324,0.737855
2175.5,1.200000,1.400000,1.399885,0.951885,0.903547,2.001854,2.013947,2.001972,0.737823,0.738394,0.737764,0.737825,0.738322,0.737855
2176.0,1.200000,1.400000,1.399885,0.951888,0.903554,2.001848,2.013915,2.001959,0.737823,0.738391,0.737767,0.737825,0.738319,0.737855
2176.5,1.200000,1.400000,1.399886,0.951891,0.903560,2.001841,2.013883,2.001947,0.737823,0.738389,0.737770,0.737825,0.738317,0.737856
2177.0,1.200000,1.400000,1.399886,0.951894,0.903567,2.001834,2.013852,2.001934,0.737824,0.738386,0.737773,0.737825,0.738315,0.737856
2177.5,1.200000,1.400000,1.399886,0.951897,0.903572,2.001828,2.013820,2.001921,0.737824,0.738384,0.737776,0.737825,0.738312,0.737857
2178.0,1.200000,1.400000,1.399887,0.951900,0.903578,2.001821,2.013788,2.001909,0.737824,0.738381,0.737779,0.737826,0.738310,0.737857
2178.5,1.200000,1.400000,1.399887,0.951903,0.903583,2.001814,2.013756,2.001896,0.737824,0.738378,0.737782,0.737826,0.738308,0.737858
2179.0,1.200000,1.400000,1.399888,0.951906,0.903588,2.001808,2.013724,2.001884,0.737824,0.738376,0.737784,0.737826,0.738306,0.737859
2179.5,1.200000,1.400000,1.399888,0.951909,0.903593,2.001801,2.013693,2.001871,0.737824,0.738373,0.737786,0.737827,0.738303,0.737858
2180.0,1.200000,1.400000,1.399889,0.951912,0.903598,2.001794,2.013661,2.001859,0.737824,0.738371,0.737788,0.737827,0.738301,0.737855
2180.5,1.200000,1.400000,1.399889,0.951915,0.903603,2.001788,2.013629,2.001847,0.737824,0.738368,0.737789,0.737827,0.738299,0.737852
2181.0,1.200000,1.400000,1.399890,0.951918,0.903607,2.001781,2.013598,2.001835,0.737824,0.738366,0.737791,0.737827,0.738297,0.737847
2181.5,1.200000,1.400000,1.399890,0.951921,0.903611,2.001774,2.013566,2.001823,0.737825,0.738363,0.737791,0.737828,0.738295,0.737842
2182.0,1.200000,1.400000,1.399891,0.951924,0.903615,2.001768,2.013535,2.001811,0.737825,0.738361,0.737792,0.737828,0.738292,0.737837
2182.5,1.200000,1.400000,1.399891,0.951927,0.903619,2.001761,2.013503,2.001800,0.737825,0.738358,0.737792,0.737828,0.738290,0.737831
2183.0,1.200000,1.400000,1.399892,0.951930,0.903623,2.001754,2.013472,2.001789,0.737825,0.738356,0.737792,0.737829,0.738288,0.737826
2183.5,1.200000,1.400000,1.399892,0.951933,0.903626,2.001748,2.013441,2.001777,0.737825,0.738353,0.737792,0.737829,0.738286,0.737820
2184.0,1.200000,1.400000,1.399892,0.951936,0.903629,2.001741,2.013409,2.001766,0.737825,0.738351,0.737792,0.737829,0.738284,0.737814
2184.5,1.200000,1.400000,1.399893,0.951939,0.903633,2.001734,2.013378,2.001756,0.737826,0.738348,0.737792,0.737830,0.738282,0.737809
2185.0,1.200000,1.400000,1.399893,0.951942,0.903636,2.001728,2.013347,2.001745,0.737826,0.738346,0.737792,0.737830,0.738279,0.737804
2185.5,1.200000,1.400000,1.399894,0.951945,0.903646,2.001721,2.013316,2.001734,0.737826,0.738343,0.737793,0.737830,0.738277,0.737807
2186.0,1.200000,1.400000,1.399894,0.951948,0.903655,2.001715,2.013285,2.001724,0.737826,0.738341,0.737794,0.737831,0.738275,0.737810
2186.5,1.200000,1.400000,1.399895,0.951951,0.903664,2.001708,2.013253,2.001714,0.737826,0.738338,0.737796,0.737831,0.738273,0.737812
2187.0,1.200000,1.400000,1.399895,0.951954,0.903673,2.001702,2.013222,2.001704,0.737826,0.738336,0.737797,0.737831,0.738271,0.737814
2187.5,1.200000,1.400000,1.399896,0.951957,0.903681,2.001695,2.013191,2.001694,0.737827,0.738334,0.737798,0.737832,0.738269,0.737815
2188.0,1.200000,1.400000,1.399896,0.951960,0.903689,2.001688,2.013160,2.001684,0.737827,0.738331,0.737799,0.737832,0.738267,0.737817
2188.5,1.200000,1.400000,1.399896,0.951963,0.903697,2.001682,2.013130,2.001675,0.737827,0.738329,0.737800,0.737832,0.738265,0.737818
2189.0,1.200000,1.400000,1.399897,0.951966,0.903704,2.001675,2.013099,2.001666,0.737827,0.738327,0.737801,0.737833,0.738263,0.737819
2189.5,1.200000,1.400000,1.399897,0.951969,0.903711,2.001669,2.013068,2.001656,0.737828,0.738324,0.737802,0.737833,0.738261,0.737819
2190.0,1.200000,1.400000,1.399898,0.951972,0.903718,2.001662,2.013037,2.001647,0.737828,0.738322,0.737802,0.737833,0.738259,0.737820
2190.5,1.200000,1.400000,1.399898,0.951975,0.903724,2.001656,2.013006,2.001638,0.737828,0.738320,0.737803,0.737834,0.738257,0.737821
2191.0,1.200000,1.400000,1.399899,0.951978,0.903731,2.001649,2.012976,2.001629,0.737828,0.738317,0.737804,0.737834,0.738255,0.737821
2191.5,1.200000,1.400000,1.399899,0.951981,0.903737,2.001643,2.012945,2.001620,0.737829,0.738315,0.737805,0.737835,0.738253,0.737822
2192.0,1.200000,1.400000,1.399899,0.951984,0.903742,2.001636,2.012914,2.001612,0.737829,0.738313,0.737806,0.737835,0.738251,0.737823
2192.5,1.200000,1.400000,1.399900,0.951987,0.903748,2.001630,2.012884,2.001603,0.737829,0.738310,0.737806,0.737835,0.738249,0.737823
2193.0,1.200000,1.400000,1.399900,0.951991,0.903753,2.001623,2.012853,2.001595,0.737829,0.738308,0.737807,0.737836,0.738247,0.737824
2193.5,1.200000,1.400000,1.399901,0.951994,0.903758,2.001617,2.012823,2.001587,0.737830,0.738306,0.737808,0.737836,0.738245,0.737824
2194.0,1.200000,1.400000,1.399901,0.951997,0.903763,2.001611,2.012792,2.001578,0.737830,0.738304,0.737808,0.737837,0.738243,0.737825
2194.5,1.200000,1.400000,1.399901,0.952000,0.903767,2.001604,2.012762,2.001570,0.737830,0.738301,0.737809,0.737837,0.738241,0.737825
2195.0,1.200000,1.400000,1.399902,0.952003,0.903772,2.001598,2.012731,2.001562,0.737830,0.738299,0.737810,0.737837,0.738239,0.737826
2195.5,1.200000,1.400000,1.399902,0.952006,0.903776,2.001591,2.012701,2.001554,0.737831,0.738297,0.737810,0.737838,0.738237,0.737826
2196.0,1.200000,1.400000,1.399903,0.952009,0.903780,2.001585,2.012671,2.001546,0.737831,0.738295,0.737811,0.737838,0.738235,0.737827
2196.5,1.200000,1.400000,1.399903,0.952012,0.903784,2.001578,2.012641,2.001539,0.737831,0.738293,0.737812,0.737839,0.738233,0.737827
2197.0,1.200000,1.400000,1.399904,0.952015,0.903788,2.001572,2.012610,2.001531,0.737832,0.738291,0.737812,0.737839,0.738231,0.737828
