time_s,q_in_norm,c_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
1644.5,1.2,1.4,-0.88,1.95836748040299,2.01432496956215,0.726640885161826,0.72561232214127,0.726660974319389,0.72564591543351,0.72645650548236,0.725208729640689,0.687499485439535
1645,1.2,1.4,-0.88,1.95856036539614,2.01435837203259,0.72663367477553,0.725597345167243,0.726653864397817,0.725630869990838,0.72644767667223,0.725194552153367,0.687499492790399
1645.5,1.2,1.4,-0.88,1.95875268632027,2.01439149444294,0.72662640747417,0.72558239802257,0.726646695920423,0.725615854449639,0.726438810075986,0.72518040375488,0.68749950003625
1646,1.2,1.4,-0.88,1.95894444374797,2.01442433791918,0.726619083787266,0.725567480678901,0.726639469576342,0.725600868781777,0.726429905597998,0.725166284413777,0.687499507178589
1646.5,1.2,1.4,-0.88,1.95913563825575,2.01445690358393,0.726611704227822,0.725552593107785,0.726632186028197,0.725585912959004,0.72642096313199,0.725152194098564,0.687499514218895
1647,1.2,1.4,-0.88,1.95932627042425,2.01448919255651,0.726604269295398,0.725537735280665,0.726624845913091,0.725570986952959,0.726411982575036,0.725138132777675,0.687499521158625
1647.5,1.2,1.4,-0.88,1.95951634083832,2.01452120595287,0.726596779479337,0.725522907168861,0.726617449844025,0.725556090735174,0.726402963841088,0.725124100419406,0.687499527999216
1648,1.2,1.4,-0.88,1.95970585008703,2.01455294488567,0.726589235261943,0.725508108743603,0.726609998411662,0.72554122427707,0.726393906873151,0.725110096992046,0.687499534742085
1648.5,1.2,1.4,-0.88,1.95989479876364,2.01458441046423,0.726581637121649,0.725493339976004,0.726602492186421,0.725526387549959,0.726384811654423,0.725096122463745,0.687499541388626
1649,1.2,1.4,-0.88,1.96008318746545,2.01461560379458,0.726573985535996,0.725478600837078,0.726594931720795,0.725511580525048,0.726375678217649,0.725082176802619,0.687499547940217
1649.5,1.2,1.4,-0.88,1.96027101679361,2.01464652597944,0.726566280984519,0.725463891297722,0.726587317551881,0.725496803173434,0.726366506653362,0.725068259976644,0.687499554398214
1650,1.2,1.4,-0.88,1.96045828735288,2.01467717811824,0.726558523951295,0.725449211328747,0.726579650204016,0.725482055466113,0.726357297115948,0.725054371953793,0.687499560763954
1650.5,1.2,1.4,-0.88,1.96064499975137,2.01470756130712,0.72655071492729,0.725434560900856,0.726571930191495,0.725467337373974,0.726348049828367,0.725040512701934,0.687499567038755
1651,1.2,1.4,-0.88,1.96083115460014,2.01473767663894,0.726542854412255,0.725419939984628,0.726564158021263,0.725452648867801,0.726338765084541,0.725026682188775,0.687499573223915
1651.5,1.2,1.4,-0.88,1.96101675251294,2.0147675252033,0.726534942916391,0.72540534855058,0.726556334195572,0.725437989918278,0.72632944325055,0.725012880382112,0.687499579320717
1652,1.2,1.4,-0.88,1.96120179410577,2.01479710808652,0.726526980961513,0.725390786569103,0.726548459214506,0.725423360495986,0.726320084763584,0.724999107249542,0.687499585330421
1652.5,1.2,1.4,-0.88,1.96138627999656,2.01482642637167,0.726518969081833,0.725376254010488,0.726540533578334,0.725408760571407,0.726310690129327,0.7249853627586,0.687499591254272
1653,1.2,1.4,-0.88,1.96157021080476,2.01485548113856,0.726510907824405,0.725361750844947,0.72653255778966,0.72539419011492,0.726301259918124,0.724971646876813,0.687499597093497
1653.5,1.2,1.4,-0.88,1.96175358715105,2.01488427346377,0.726502797749,0.72534727704257,0.726524532355305,0.725379649096808,0.726291794759003,0.724957959571547,0.687499602849304
1654,1.2,1.4,-0.88,1.96193640965693,2.01491280442064,0.726494639427769,0.72533283257337,0.726516457787903,0.725365137487253,0.726282295333239,0.724944300810166,0.687499608522885
1654.5,1.2,1.4,-0.88,1.9621186789445,2.01494107507928,0.726486433444356,0.725318417407257,0.726508334607177,0.725350655256343,0.72627276236613,0.724930670559935,0.687499614115415
1655,1.2,1.4,-0.88,1.9623003956362,2.01496908650658,0.726478180392772,0.725304031514048,0.726500163340884,0.725336202374066,0.726263196618378,0.724917068788052,0.687499619628052
1655.5,1.2,1.4,-0.88,1.96248156035454,2.0149968397662,0.726469880875877,0.72528967486346,0.726491944525403,0.725321778810318,0.726253598876468,0.72490349546162,0.687499625061937
1656,1.2,1.4,-0.88,1.96266217372205,2.01502433591862,0.726461535503598,0.725275347425138,0.726483678705981,0.7253073845349,0.726243969942731,0.724889950547771,0.687499630418195
1656.5,1.2,1.4,-0.88,1.96284223636108,2.0150515760211,0.726453144890915,0.725261049168602,0.72647536643662,0.725293019517517,0.726234310625169,0.724876434013412,0.687499635697935
1657,1.2,1.4,-0.88,1.96302174889385,2.01507856112771,0.726444709655584,0.725246780063303,0.726467008279632,0.725278683727783,0.726224621726974,0.724862945825482,0.68749964090225
1657.5,1.2,1.4,-0.88,1.96320071194244,2.01510529228934,0.726436230415826,0.725232540078608,0.72645860480487,0.72526437713522,0.726214904036754,0.72484948595089,0.687499646032218
1658,1.2,1.4,-0.88,1.96337912612886,2.01513177055369,0.726427707787795,0.725218329183769,0.726450156588659,0.725250099709257,0.726205158318558,0.72483605435635,0.687499651088901
1658.5,1.2,1.4,-0.88,1.96355699207524,2.0151579969653,0.726419142383048,0.725204147347976,0.726441664212462,0.725235851419237,0.726195385302731,0.724822651008642,0.687499656073345
1659,1.2,1.4,-0.88,1.96373431040401,2.01518397256554,0.726410534806032,0.725189994540318,0.726433128261297,0.725221632234409,0.726185585677525,0.724809275874417,0.687499660986583
1659.5,1.2,1.4,-0.88,1.96391108173819,2.01520969839262,0.726401885651575,0.725175870729791,0.726424549321969,0.725207442123937,0.726175760081441,0.724795928920233,0.687499665829632
1660,1.2,1.4,-0.88,1.96408730670169,2.01523517548162,0.726393195502492,0.725161775885319,0.726415927981122,0.725193281056894,0.72616590909658,0.72478261011265,0.687499670603494
1660.5,1.2,1.4,-0.88,1.96426298591968,2.01526040486443,0.726384464927333,0.725147709975726,0.726407264823191,0.725179149002267,0.726156033243193,0.724769319418099,0.687499675309159
1661,1.2,1.4,-0.88,1.96443812001901,2.01528538756986,0.726375694478319,0.725133672969773,0.726398560428265,0.72516504592896,0.726146132975399,0.724756056803047,0.687499679947599
1661.5,1.2,1.4,-0.88,1.96461270962861,2.01531012462355,0.726366884689439,0.72511966483611,0.726389815369921,0.725150971805787,0.726136208677936,0.724742822233769,0.687499684519776
1662,1.2,1.4,-0.88,1.96478675538002,2.01533461704804,0.726358036074859,0.725105685543331,0.726381030213072,0.725136926601481,0.726126260664474,0.724729615676608,0.687499689026637
1662.5,1.2,1.4,-0.88,1.96496025790784,2.01535886586274,0.726349149127535,0.725091735059919,0.726372205511867,0.725122910284689,0.726116289176911,0.724716437097716,0.687499693469113
1663,1.2,1.4,-0.88,1.96513321785025,2.01538287208396,0.726340224318202,0.725077813354305,0.726363341807681,0.725108922823976,0.726106294386298,0.724703286463313,0.687499697848126
1663.5,1.2,1.4,-0.88,1.96530563584948,2.01540663672491,0.726331262094558,0.725063920394817,0.726354439627243,0.725094964187826,0.726096276394532,0.724690163739462,0.687499702164581
1664,1.2,1.4,-0.88,1.96547751255237,2.01543016079571,0.726322262880862,0.725050056149723,0.726345499480921,0.72508103434464,0.726086235237586,0.724677068892257,0.687499706419373
1664.5,1.2,1.4,-0.88,1.96564884861081,2.01545344530338,0.72631322707778,0.725036220587185,0.72633652186121,0.725067133262739,0.726076170889601,0.724664001887609,0.687499710613382
1665,1.2,1.4,-0.88,1.96581964468225,2.01547649125188,0.726304155062586,0.725022413675312,0.726327507241439,0.725053260910364,0.72606608326808,0.724650962691494,0.687499714747477
1665.5,1.2,1.4,-0.88,1.96598990143012,2.01549929964208,0.726295047189637,0.725008635382129,0.726318456074719,0.725039417255679,0.72605597223983,0.724637951269793,0.687499718822513
1666,1.2,1.4,-0.88,1.96615961952425,2.01552187147179,0.726285903791196,0.724994885675577,0.726309368793158,0.725025602266766,0.726045837627889,0.724624967588298,0.687499722839334
1666.5,1.2,1.4,-0.88,1.96632879964127,2.01554420773575,0.726276725178418,0.724981164523518,0.726300245807339,0.725011815911632,0.726035679218599,0.724612011612738,0.687499726798772
1667,1.2,1.4,-0.88,1.96649744246492,2.01556630942569,0.726267511642718,0.724967471893761,0.726291087506084,0.724998058158207,0.726025496769689,0.724599083308883,0.687499730701647
1667.5,1.2,1.4,-0.88,1.96666554868633,2.01558817753024,0.726258263457256,0.724953807754014,0.726281894256489,0.724984328974345,0.72601529001821,0.72458618264234,0.687499734548766
1668,1.2,1.4,-0.88,1.96683311900429,2.01560981303503,0.726248980878661,0.724940172071922,0.726272666404234,0.724970628327823,0.726005058688866,0.724573309578693,0.687499738340926
1668.5,1.2,1.4,-0.88,1.96700015412542,2.01563121692265,0.726239664148899,0.724926564815066,0.726263404274168,0.724956956186346,0.725994802502234,0.724560464083531,0.687499742078913
1669,1.2,1.4,-0.88,1.96716665476429,2.01565239017266,0.726230313497266,0.724912985950941,0.726254108171125,0.724943312517545,0.725984521182896,0.724547646122314,0.6874997457635
1669.5,1.2,1.4,-0.88,1.96733262164351,2.01567333376162,0.726220929142453,0.724899435446982,0.726244778380995,0.724929697288977,0.725974214467213,0.724534855660511,0.68749974939545
1670,1.2,1.4,-0.88,1.96749805549373,2.01569404866305,0.726211511294638,0.724885913270528,0.726235415171981,0.724916110468126,0.725963882110568,0.724522092663434,0.687499752975515
1670.5,1.2,1.4,-0.88,1.96766295705367,2.0157145358475,0.726202060157641,0.724872419388893,0.726226018796059,0.724902552022406,0.725953523894335,0.724509357096528,0.687499756504436
1671,1.2,1.4,-0.88,1.96782732706998,2.01573479628251,0.726192575930977,0.724858953769272,0.726216589490585,0.724889021919159,0.725943139631842,0.724496648924985,0.687499759982944
1671.5,1.2,1.4,-0.88,1.96799116629713,2.01575483093264,0.726183058811866,0.724845516378822,0.726207127480022,0.724875520125656,0.725932729173677,0.724483968114071,0.687499763411759
1672,1.2,1.4,-0.88,1.96815447549727,2.01577464075944,0.726173508997183,0.724832107184632,0.726197632977766,0.724862046609101,0.725922292412348,0.724471314629017,0.687499766791591
1672.5,1.2,1.4,-0.88,1.96831725544,2.01579422672153,0.726163926685193,0.724818726153704,0.726188106188028,0.724848601336628,0.725911829285641,0.724458688434905,0.68749977012314
1673,1.2,1.4,-0.88,1.96847950690213,2.01581358977452,0.726154312077193,0.72480537325299,0.726178547307739,0.724835184275302,0.72590133977934,0.72444608949685,0.687499773407095
1673.5,1.2,1.4,-0.88,1.96864123066744,2.0158327308711,0.726144665378961,0.724792048449373,0.726168956528445,0.724821795392122,0.725890823928938,0.724433517779909,0.687499776644137
1674,1.2,1.4,-0.88,1.96880242752635,2.01585165096096,0.726134986801943,0.72477875170967,0.726159334038167,0.724808434654021,0.725880281820088,0.72442097324908,0.687499779834935
1674.5,1.2,1.4,-0.88,1.96896309827566,2.01587035099089,0.726125276564313,0.724765483000628,0.726149680023179,0.724795102027863,0.725869713588524,0.7244084558693,0.68749978298015
1675,1.2,1.4,-0.88,1.9691232437182,2.0158888319047,0.726115534891723,0.724752242288936,0.726139994669695,0.724781797480451,0.725859119418682,0.724395965605482,0.687499786080434
1675.5,1.2,1.4,-0.88,1.96928286466255,2.01590709464329,0.726105762017905,0.724739029541215,0.726130278165433,0.724768520978518,0.725848499541807,0.724383502422479,0.687499789136427
1676,1.2,1.4,-0.88,1.96944196192267,2.01592514014464,0.726095958184929,0.724725844724028,0.726120530701011,0.724755272488738,0.725837854232801,0.724371066285114,0.687499792148764
1676.5,1.2,1.4,-0.88,1.96960053631764,2.01594296934378,0.726086123643367,0.724712687803873,0.726110752471209,0.724742051977719,0.725827183806944,0.724358657158155,0.687499795118067
1677,1.2,1.4,-0.88,1.96975858867135,2.01596058317286,0.726076258652093,0.72469955874719,0.726100943676013,0.724728859412006,0.725816488615322,0.72434627500634,0.687499798044952
1677.5,1.2,1.4,-0.88,1.96991611981219,2.0159779825611,0.726066363478028,0.72468645752036,0.726091104521494,0.724715694758085,0.725805769040451,0.724333919794378,0.687499800930024
1678,1.2,1.4,-0.88,1.97007313057284,2.01599516843485,0.726056438395542,0.724673384089696,0.726081235220471,0.724702557982379,0.725795025490797,0.72432159148689,0.687499803773881
1678.5,1.2,1.4,-0.88,1.97022962178999,2.01601214171753,0.726046483685844,0.724660338421454,0.726071335992979,0.724689449051248,0.725784258395712,0.724309290048468,0.687499806577112
1679,1.2,1.4,-0.88,1.97038559430414,2.0160289033297,0.726036499636063,0.724647320481839,0.726061407066529,0.724676367930997,0.725773468199478,0.724297015443708,0.687499809340296
1679.5,1.2,1.4,-0.88,1.97054104895943,2.01604545418905,0.726026486538349,0.72463433023699,0.726051448676177,0.724663314587868,0.725762655355967,0.724284767637114,0.687499812064006
1680,1.2,1.4,-0.88,1.97069598660347,2.01606179521037,0.726016444688796,0.724621367652996,0.726041461064403,0.724650288988045,0.725751820322949,0.724272546593195,0.687499814748806
1680.5,1.2,1.4,-0.88,1.97085040808726,2.0160779273056,0.726006374386303,0.724608432695872,0.726031444480811,0.724637291097655,0.725740963556646,0.724260352276337,0.687499817395251
1681,1.2,1.4,-0.88,1.97100431426503,2.01609385138384,0.725996275931443,0.7245955253316,0.726021399181676,0.724624320882766,0.725730085506765,0.724248184650993,0.687499820003891
1681.5,1.2,1.4,-0.88,1.97115770599424,2.01610956835131,0.725986149625279,0.724582645526087,0.726011325429344,0.724611378309391,0.725719186611729,0.724236043681494,0.687499822575264
1682,1.2,1.4,-0.88,1.97131058413553,2.0161250791114,0.725975995768172,0.724569793245203,0.726001223491509,0.724598463343484,0.725708267294275,0.724223929332203,0.687499825109903
1682.5,1.2,1.4,-0.88,1.97146294955269,2.01614038456466,0.725965814658728,0.72455696845475,0.725991093640392,0.724585575950948,0.725697327958007,0.724211841567395,0.687499827608333
1683,1.2,1.4,-0.88,1.97161480311271,2.01615548560882,0.725955606592678,0.724544171120478,0.725980936151844,0.724572716097627,0.725686368983959,0.724199780351313,0.687499830071071
1683.5,1.2,1.4,-0.88,1.97176614568579,2.01617038313876,0.725945371861938,0.724531401208088,0.72597075130439,0.724559883749312,0.725675390728218,0.724187745648176,0.687499832498627
1684,1.2,1.4,-0.88,1.97191697814541,2.01618507804656,0.725935110753759,0.724518658683235,0.725960539378248,0.724547078871742,0.725664393520131,0.7241757374222,0.687499834891504
1684.5,1.2,1.4,-0.88,1.97206730136842,2.0161995712215,0.725924823549983,0.724505943511503,0.725950300654344,0.7245343014306,0.725653377661113,0.724163755637482,0.687499837250196
1685,1.2,1.4,-0.88,1.97221711623508,2.01621386355004,0.72591451052642,0.724493255658441,0.725940035413336,0.724521551391518,0.725642343424103,0.724151800258154,0.687499839575194
1685.5,1.2,1.4,-0.88,1.97236642362915,2.01622795591585,0.725904171952406,0.72448059508954,0.725929743934684,0.724508828720077,0.725631291053799,0.724139871248282,0.687499841866977
1686,1.2,1.4,-0.88,1.97251522443802,2.01624184919981,0.72589380809049,0.72446796177025,0.725919426495778,0.724496133381806,0.72562022076748,0.72412796857194,0.68749984412602
1686.5,1.2,1.4,-0.88,1.97266351955277,2.01625554428,0.725883419196304,0.724455355665959,0.725909083371136,0.724483465342182,0.725609132756523,0.724116092193106,0.687499846352791
1687,1.2,1.4,-0.88,1.97281130986823,2.01626904203176,0.725873005518539,0.724442776742013,0.725898714831706,0.724470824566635,0.725598027188253,0.724104242075762,0.687499848547751
1687.5,1.2,1.4,-0.88,1.9729585962831,2.01628234332762,0.725862567299134,0.724430224963709,0.725888321144269,0.724458211020543,0.725586904208579,0.724092418183859,0.687499850711355
1688,1.2,1.4,-0.88,1.97310537969996,2.01629544903736,0.72585210477356,0.724417700296299,0.725877902570954,0.724445624669235,0.72557576394482,0.724080620481319,0.687499852844049
1688.5,1.2,1.4,-0.88,1.97325166102538,2.01630836002803,0.72584161817127,0.724405202704974,0.725867459368889,0.724433065477993,0.725564606509015,0.724068848931969,0.687499854946277
1689,1.2,1.4,-0.88,1.97339744116988,2.01632107716389,0.725831107716274,0.724392732154906,0.725856991789976,0.724420533412051,0.725553432001505,0.724057103499737,0.687499857018473
1689.5,1.2,1.4,-0.88,1.97354272104798,2.01633360130648,0.725820573627816,0.724380288611191,0.7258465000808,0.724408028436596,0.725542240514676,0.724045384148388,0.687499859061067
1690,1.2,1.4,-0.88,1.97368750157819,2.01634593331459,0.725810016121174,0.724367872038897,0.725835984482671,0.724395550516767,0.725531032136928,0.724033690841723,0.68749986107448
1690.5,1.2,1.4,-0.88,1.97383178368296,2.0163580740443,0.725799435408502,0.724355482403037,0.725825445231798,0.724383099617657,0.725519806956505,0.724022023543483,0.68749986305913
1691,1.2,1.4,-0.88,1.9739755682886,2.01637002434894,0.725788831699757,0.724343119668596,0.725814882559585,0.724370675704316,0.725508565065399,0.724010382217436,0.687499865015428
1691.5,1.2,1.4,-0.88,1.97411885632524,2.01638178507915,0.725778205203681,0.724330783800497,0.725804296693038,0.724358278741748,0.725497306563177,0.723998766827259,0.687499866943779
1692,1.2,1.4,-0.88,1.9742616487267,2.01639335708283,0.725767556128764,0.72431847476363,0.725793687855284,0.72434590869491,0.725486031560417,0.723987177336629,0.687499868844582
1692.5,1.2,1.4,-0.88,1.97440394643037,2.01640474120521,0.725756884684279,0.724306192522839,0.725783056266181,0.72433356552872,0.725474740182191,0.723975613709191,0.687499870718231
